email,first_name,last_name,role,school_name,school_type,domain,state,city,phone,status,notes,custom_data
luxcoolingllc@gmail.com,,,Owner/Manager,LUX COOLING LLC,Business,http://luxcoolingllcfl.com/,FL,Cape Coral,(239) 984-5775,pending,"Scraped from Google Maps: HVAC companies in Cape Coral, FL. Emails: luxcoolingllc@gmail.com",['luxcoolingllc@gmail.com']
,,,Owner/Manager,Independent A/C,Business,,FL,Cape Coral,(239) 699-3569,pending,"Scraped from Google Maps: HVAC companies in Cape Coral, FL. Emails: ",[]
luxcoolingllc@gmail.com,,,Owner/Manager,LUX COOLING LLC,Business,http://luxcoolingllcfl.com/,FL,Cape Coral,(239) 984-5775,pending,"Scraped from Google Maps: HVAC companies in Cape Coral, FL. Emails: luxcoolingllc@gmail.com",['luxcoolingllc@gmail.com']
,,,Owner/Manager,Independent A/C,Business,,FL,Cape Coral,(239) 699-3569,pending,"Scraped from Google Maps: HVAC companies in Cape Coral, FL. Emails: ",[]
filler@godaddy.com,,,Owner/Manager,Ocean Breeze Heating & Cooling,Business,https://oceanbreezelife.com/,FL,Cape Coral,(239) 878-8271,pending,"Scraped from Google Maps: HVAC companies in Cape Coral, FL. Emails: filler@godaddy.com, micah@micahrich.com, oceanbreezeoffice@yahoo.com","['filler@godaddy.com', 'micah@micahrich.com', 'oceanbreezeoffice@yahoo.com']"
oceanbreezeoffice@yahoo.com,,,Owner/Manager,Ocean Breeze Heating & Cooling,Business,https://oceanbreezelife.com/,FL,Cape Coral,(239) 878-8271,pending,"Scraped from Google Maps: HVAC companies in Cape Coral, FL. Emails: oceanbreezeoffice@yahoo.com, micah@micahrich.com, filler@godaddy.com","['oceanbreezeoffice@yahoo.com', 'micah@micahrich.com', 'filler@godaddy.com']"
tony@avisplumbing.com,,,Owner/Manager,"Avis Plumbing and Air Conditioning, Inc.",Business,http://www.avisplumbing.com/,FL,Cape Coral,(239) 542-4421,pending,"Scraped from Google Maps: HVAC companies in Cape Coral, FL. Emails: tony@avisplumbing.com, contact@avisplumbing.com","['tony@avisplumbing.com', 'contact@avisplumbing.com']"
contact@avisplumbing.com,,,Owner/Manager,"Avis Plumbing and Air Conditioning, Inc.",Business,http://www.avisplumbing.com/,FL,Cape Coral,(239) 542-4421,pending,"Scraped from Google Maps: HVAC companies in Cape Coral, FL. Emails: contact@avisplumbing.com, tony@avisplumbing.com","['contact@avisplumbing.com', 'tony@avisplumbing.com']"
info@nippyair.com,,,Owner/Manager,Nippy Air,Business,https://nippyair.com/,FL,Cape Coral,(239) 458-2653,pending,"Scraped from Google Maps: HVAC companies in Cape Coral, FL. Emails: info@nippyair.com",['info@nippyair.com']
info@nippyair.com,,,Owner/Manager,Nippy Air,Business,https://nippyair.com/,FL,Cape Coral,(239) 458-2653,pending,"Scraped from Google Maps: HVAC companies in Cape Coral, FL. Emails: info@nippyair.com",['info@nippyair.com']
,,,Owner/Manager,Quamec Air Conditioning,Business,http://www.quamec.net/,FL,Hialeah,(305) 846-9209,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: ",[]
brands-updated-300x36@2x.avif,,,Owner/Manager,"Paradise Plumbing, Air & Electric",Business,https://paradiseplumbingandac.com/?utm_source=gbp&utm_medium=organic&utm_campaign=website-link,FL,Fort Lauderdale,,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: brands-updated-300x36@2x.avif, pl_a_006-gettyimages-1345670572-300x200@2x.webp, team-1-300x108@2x.webp, flamingo-171x300@2x.webp, ac_a_029-how-your-ac-cools-your-home-1-300x200@2x.webp, map-300x278@2x.webp, banner-fullimage-300x206@2x.webp, map-300x278@2x.avif, team-1-300x108@2x.avif, el_a_022-300x200@2x.avif, brands-updated-300x36@2x.webp, banner-fullimage-300x206@2x.avif, el_a_022-300x200@2x.webp, coupon-300x162@2x.webp, coupon-300x162@2x.avif, flamingo-171x300@2x.avif, ac_a_029-how-your-ac-cools-your-home-1-300x200@2x.avif, pl_a_006-gettyimages-1345670572-300x200@2x.avif","['brands-updated-300x36@2x.avif', 'pl_a_006-gettyimages-1345670572-300x200@2x.webp', 'team-1-300x108@2x.webp', 'flamingo-171x300@2x.webp', 'ac_a_029-how-your-ac-cools-your-home-1-300x200@2x.webp', 'map-300x278@2x.webp', 'banner-fullimage-300x206@2x.webp', 'map-300x278@2x.avif', 'team-1-300x108@2x.avif', 'el_a_022-300x200@2x.avif', 'brands-updated-300x36@2x.webp', 'banner-fullimage-300x206@2x.avif', 'el_a_022-300x200@2x.webp', 'coupon-300x162@2x.webp', 'coupon-300x162@2x.avif', 'flamingo-171x300@2x.avif', 'ac_a_029-how-your-ac-cools-your-home-1-300x200@2x.avif', 'pl_a_006-gettyimages-1345670572-300x200@2x.avif']"
el_a_022-300x200@2x.webp,,,Owner/Manager,"Paradise Plumbing, Air & Electric",Business,https://paradiseplumbingandac.com/?utm_source=gbp&utm_medium=organic&utm_campaign=website-link,FL,Fort Lauderdale,,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: el_a_022-300x200@2x.webp, flamingo-171x300@2x.avif, brands-updated-300x36@2x.webp, flamingo-171x300@2x.webp, ac_a_029-how-your-ac-cools-your-home-1-300x200@2x.avif, banner-fullimage-300x206@2x.webp, coupon-300x162@2x.avif, map-300x278@2x.avif, map-300x278@2x.webp, team-1-300x108@2x.webp, team-1-300x108@2x.avif, banner-fullimage-300x206@2x.avif, brands-updated-300x36@2x.avif, pl_a_006-gettyimages-1345670572-300x200@2x.avif, coupon-300x162@2x.webp, ac_a_029-how-your-ac-cools-your-home-1-300x200@2x.webp, el_a_022-300x200@2x.avif, pl_a_006-gettyimages-1345670572-300x200@2x.webp","['el_a_022-300x200@2x.webp', 'flamingo-171x300@2x.avif', 'brands-updated-300x36@2x.webp', 'flamingo-171x300@2x.webp', 'ac_a_029-how-your-ac-cools-your-home-1-300x200@2x.avif', 'banner-fullimage-300x206@2x.webp', 'coupon-300x162@2x.avif', 'map-300x278@2x.avif', 'map-300x278@2x.webp', 'team-1-300x108@2x.webp', 'team-1-300x108@2x.avif', 'banner-fullimage-300x206@2x.avif', 'brands-updated-300x36@2x.avif', 'pl_a_006-gettyimages-1345670572-300x200@2x.avif', 'coupon-300x162@2x.webp', 'ac_a_029-how-your-ac-cools-your-home-1-300x200@2x.webp', 'el_a_022-300x200@2x.avif', 'pl_a_006-gettyimages-1345670572-300x200@2x.webp']"
johndoe@email.com,,,Owner/Manager,Quality Air Conditioning Company,Business,https://www.qualityac.com/,FL,Fort Lauderdale,(954) 504-6314,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: johndoe@email.com",['johndoe@email.com']
johndoe@email.com,,,Owner/Manager,Quality Air Conditioning Company,Business,https://www.qualityac.com/,FL,Fort Lauderdale,(954) 504-6314,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: johndoe@email.com",['johndoe@email.com']
totalaircaresvc@gmail.com,,,Owner/Manager,Total Air Care Services,Business,https://www.totalaircareservices.com/,FL,Port St. Lucie,(772) 667-1317,pending,"Scraped from Google Maps: HVAC companies in Port St. Lucie, FL. Emails: totalaircaresvc@gmail.com | Verification: MX Records Found",['totalaircaresvc@gmail.com']
,,,Owner/Manager,Air Magic,Business,https://www.airmagicair.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,FL,Fort Lauderdale,(954) 491-4557,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: ",[]
,,,Owner/Manager,Air Magic,Business,https://www.airmagicair.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,FL,Fort Lauderdale,(954) 491-4557,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: ",[]
info@heatbusterac.com,,,Owner/Manager,Heat Busters Air Conditioning,Business,https://heatbusterac.com/,FL,Port St. Lucie,(561) 878-2491,pending,"Scraped from Google Maps: HVAC companies in Port St. Lucie, FL. Emails: info@heatbusterac.com | Verification: MX Records Found",['info@heatbusterac.com']
,,,Owner/Manager,"Air Source 1, LLC.",Business,https://airsource1llc.com/,FL,Port St. Lucie,(772) 626-7604,pending,"Scraped from Google Maps: HVAC companies in Port St. Lucie, FL. Emails: ",[]
,,,Owner/Manager,Snook Air Conditioning,Business,,FL,Port St. Lucie,(772) 597-4010,pending,"Scraped from Google Maps: HVAC companies in Port St. Lucie, FL. Emails: ",[]
info@coolairusa.com,,,Owner/Manager,Cool Air USA,Business,http://coolairusa.com/?utm_campaign=gmb,FL,Fort Lauderdale,(877) 230-2448,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: info@coolairusa.com",['info@coolairusa.com']
info@coolairusa.com,,,Owner/Manager,Cool Air USA,Business,http://coolairusa.com/?utm_campaign=gmb,FL,Fort Lauderdale,(877) 230-2448,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: info@coolairusa.com",['info@coolairusa.com']
,,,Owner/Manager,Air Anytime,Business,https://www.airanytime.com/,FL,Fort Lauderdale,(954) 569-5155,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: ",[]
,,,Owner/Manager,Air Anytime,Business,https://www.airanytime.com/,FL,Fort Lauderdale,(954) 569-5155,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: ",[]
info@czairconditioning.com,,,Owner/Manager,"Comfort Zone Air Conditioning, Inc",Business,https://www.czairconditioning.com/,FL,Fort Lauderdale,(754) 666-7023,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: info@czairconditioning.com",['info@czairconditioning.com']
info@czairconditioning.com,,,Owner/Manager,"Comfort Zone Air Conditioning, Inc",Business,https://www.czairconditioning.com/,FL,Fort Lauderdale,(754) 666-7023,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: info@czairconditioning.com",['info@czairconditioning.com']
support@staycooltoday.com,,,Owner/Manager,Stay Cool HVAC In Florida LLC,Business,https://staycoolinflorida.com/,FL,Fort Lauderdale,(954) 477-9399,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: support@staycooltoday.com",['support@staycooltoday.com']
support@staycooltoday.com,,,Owner/Manager,Stay Cool HVAC In Florida LLC,Business,https://staycoolinflorida.com/,FL,Fort Lauderdale,(954) 477-9399,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: support@staycooltoday.com",['support@staycooltoday.com']
support@alohaac.com,,,Owner/Manager,"Aloha Air Conditioning, Inc.",Business,https://www.alohaac.com/,FL,Fort Lauderdale,(954) 772-0079,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: support@alohaac.com",['support@alohaac.com']
support@alohaac.com,,,Owner/Manager,"Aloha Air Conditioning, Inc.",Business,https://www.alohaac.com/,FL,Fort Lauderdale,(954) 772-0079,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: support@alohaac.com",['support@alohaac.com']
,,,Owner/Manager,Cajun Bear AC Repair,Business,https://cajunbearacrepair.com/,FL,Fort Lauderdale,(954) 850-1204,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: ",[]
,,,Owner/Manager,Cajun Bear AC Repair,Business,https://cajunbearacrepair.com/,FL,Fort Lauderdale,(954) 850-1204,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: ",[]
,,,Owner/Manager,North Pole Air Conditioning,Business,http://northpoleairconditioning.com/,FL,Hialeah,(786) 295-2424,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: ",[]
scheduling@tonykellyac.com,,,Owner/Manager,Tony Kelly Heating & Air Conditioning,Business,http://www.tonykellyinc.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile,FL,Tallahassee,(850) 385-3774,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: scheduling@tonykellyac.com | Verification: MX Records Found",['scheduling@tonykellyac.com']
office.harperrevell@gmail.com,,,Owner/Manager,"Harper Revell Heating & Air Conditioning, Inc.",Business,http://www.harperrevell.com/,FL,Tallahassee,(850) 877-1306,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: office.harperrevell@gmail.com | Verification: MX Records Found",['office.harperrevell@gmail.com']
address@domain.com,,,Owner/Manager,Abraham AC & Heating Services,Business,https://www.abrahamac.com/,FL,Fort Lauderdale,(954) 433-6504,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: address@domain.com",['address@domain.com']
address@domain.com,,,Owner/Manager,Abraham AC & Heating Services,Business,https://www.abrahamac.com/,FL,Fort Lauderdale,(954) 433-6504,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: address@domain.com",['address@domain.com']
,,,Owner/Manager,Key Heating & Cooling,Business,https://keyheatingandcooling.com/,FL,Tallahassee,(850) 695-4108,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
astarfl@gmail.com,,,Owner/Manager,A Star Air Conditioning,Business,http://www.astarairconditioning.com/,FL,Fort Lauderdale,(954) 761-2600,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: astarfl@gmail.com",['astarfl@gmail.com']
,,,Owner/Manager,"Central Heating Consultants, Inc",Business,https://www.centralheatingconsultants.net/,FL,Tallahassee,(850) 270-4352,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
info@martinairandheating.com,,,Owner/Manager,MARTIN AIR AND HEATING LLC,Business,https://martinairandheating.com/,FL,Hialeah,(786) 855-3740,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: info@martinairandheating.com | Verification: SMTP Check Failed (Skipped): Connection unexpectedly closed",['info@martinairandheating.com']
,,,Owner/Manager,Benson's Heating and Air Conditioning,Business,https://www.bensonshvac.com/?utm_source=gmb&utm_medium=organic,FL,Tallahassee,(850) 317-8625,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
service@apairconditioning.com,,,Owner/Manager,A & P Air Conditioning,Business,http://www.apairconditioning.com/,FL,Hialeah,(305) 556-7849,invalid_email,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: service@apairconditioning.com | Verification: SMTP Error 550: Mailbox Not Found",['service@apairconditioning.com']
astarfl@gmail.com,,,Owner/Manager,A Star Air Conditioning,Business,http://www.astarairconditioning.com/,FL,Fort Lauderdale,(954) 761-2600,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: astarfl@gmail.com",['astarfl@gmail.com']
perry@pstudio.us,,,Owner/Manager,"Barineau Heating and Air Conditioning, Inc.",Business,https://barineauac.com/,FL,Tallahassee,(850) 580-4029,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: perry@pstudio.us | Verification: MX Records Found",['perry@pstudio.us']
,,,Owner/Manager,Cooper's Plumbing & Air,Business,https://www.coopersheatingandair.com/tallahassee/?utm_source=GMBmain&utm_medium=organic,FL,Tallahassee,(866) 464-7132,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
techprocontractor@gmail.com,,,Owner/Manager,Tech pro Cooling & Heating LLC,Business,http://www.techprofl.com/,FL,Hialeah,(786) 287-9357,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: techprocontractor@gmail.com | Verification: SMTP Handshake Success (250 OK)",['techprocontractor@gmail.com']
about_top_divider-300x30@2x.avif,,,Owner/Manager,Sterling Service of Florida Inc,Business,http://sterlingservicefl.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,FL,Tallahassee,(850) 391-0091,invalid_email,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: about_top_divider-300x30@2x.avif, slide-4-4-300x158@2x.webp, slide-6-300x158@2x.webp, servicearea-300x229@2x.webp, coop_img-300x125@2x.webp, banner_truck-300x260@2x.avif, weserviceallbrands_img_wide-300x77@2x.webp, specialsdivider-300x30@2x.webp, comfclub_bottom_divider-300x30@2x.avif, weserviceallbrands_img_wide-300x77@2x.avif, nextdoor-fave-2025-website-banner-300x169@2x.webp, about_bottom_divider-300x30@2x.webp, coop_img-300x125@2x.avif, comfclub_bottom_divider-300x30@2x.webp, about_bottom_divider-300x30@2x.avif, blog-top-divider-300x30@2x.avif, comfclub_top_divider-300x30@2x.avif, comfclub_top_divider-300x30@2x.webp, ac_a_031-gettyimages-1157324671-300x200@2x.webp, blog-top-divider-300x30@2x.webp, about_top_divider-300x30@2x.webp, banner_truck-300x260@2x.webp, servicearea-300x229@2x.avif, ac_a_022-man-at-table-with-phone-300x200@2x.webp, ac_a_019-hvac-unit-300x200@2x.webp | Verification: No MX/A Records","['about_top_divider-300x30@2x.avif', 'slide-4-4-300x158@2x.webp', 'slide-6-300x158@2x.webp', 'servicearea-300x229@2x.webp', 'coop_img-300x125@2x.webp', 'banner_truck-300x260@2x.avif', 'weserviceallbrands_img_wide-300x77@2x.webp', 'specialsdivider-300x30@2x.webp', 'comfclub_bottom_divider-300x30@2x.avif', 'weserviceallbrands_img_wide-300x77@2x.avif', 'nextdoor-fave-2025-website-banner-300x169@2x.webp', 'about_bottom_divider-300x30@2x.webp', 'coop_img-300x125@2x.avif', 'comfclub_bottom_divider-300x30@2x.webp', 'about_bottom_divider-300x30@2x.avif', 'blog-top-divider-300x30@2x.avif', 'comfclub_top_divider-300x30@2x.avif', 'comfclub_top_divider-300x30@2x.webp', 'ac_a_031-gettyimages-1157324671-300x200@2x.webp', 'blog-top-divider-300x30@2x.webp', 'about_top_divider-300x30@2x.webp', 'banner_truck-300x260@2x.webp', 'servicearea-300x229@2x.avif', 'ac_a_022-man-at-table-with-phone-300x200@2x.webp', 'ac_a_019-hvac-unit-300x200@2x.webp']"
,,,Owner/Manager,"Parker Services, Inc.",Business,https://www.tallahasseeac.com/,FL,Tallahassee,(850) 222-7722,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
support@hialeahacservices.com,,,Owner/Manager,Hialeah AC Services,Business,https://www.hialeahacservices.com/,FL,Hialeah,(786) 485-9569,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: support@hialeahacservices.com | Verification: SMTP Check Failed (Skipped): [Errno 61] Connection refused",['support@hialeahacservices.com']
expressac71@gmail.com,,,Owner/Manager,Express AC & Refrigeration,Business,http://expressacmiami.com/,FL,Hialeah,(786) 322-0638,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: expressac71@gmail.com | Verification: SMTP Handshake Success (250 OK)",['expressac71@gmail.com']
,,,Owner/Manager,Hialeah Heating & Air Conditioning,Business,,FL,Hialeah,(786) 981-0404,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: ",[]
,,,Owner/Manager,Precise Air Conditioning Corp,Business,,FL,Hialeah,(786) 285-5567,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: ",[]
info@triumphac.com,,,Owner/Manager,Triumph Air Conditioning,Business,http://www.triumphac.com/,FL,Hialeah,(305) 456-6528,invalid_email,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: info@triumphac.com | Verification: SMTP Error 550: Mailbox Not Found",['info@triumphac.com']
,,,Owner/Manager,AC Repair Hialeah,Business,,FL,Hialeah,(239) 456-0440,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: ",[]
,,,Owner/Manager,Sears Heating and Air Conditioning,Business,https://www.searshomeservices.com/repair/hvac-repair-service?utm_campaign=GMBhomeimprovement&utm_medium=organic&utm_source=GMBlisting&SID=1033991&phone=7543151468,FL,Hialeah,(754) 315-1468,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: ",[]
info@flahvac.com,,,Owner/Manager,"Florida HVAC Contractors, Inc.",Business,https://floridahvaccontractorinc.com/,FL,Hialeah,(305) 826-2645,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: info@flahvac.com, %20info@flahvac.com, %20826-2645info@flahvac.cominfo | Verification: SMTP Check Failed (Skipped): Connection unexpectedly closed","['info@flahvac.com', '%20info@flahvac.com', '%20826-2645info@flahvac.cominfo']"
support@saezdistributors.com,,,Owner/Manager,Saez Distributors - Hialeah,Business,https://saezdistributors.com/,FL,Hialeah,(305) 821-4766,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: support@saezdistributors.com | Verification: SMTP Handshake Success (250 OK)",['support@saezdistributors.com']
coolingmasters247@gmail.com,,,Owner/Manager,The Cooling Masters,Business,http://thecoolingmasters.com/,FL,Hialeah,(786) 661-6095,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: coolingmasters247@gmail.com | Verification: SMTP Handshake Success (250 OK)",['coolingmasters247@gmail.com']
airleomechanical@gmail.com,,,Owner/Manager,Airleo Mechanical Services Inc.,Business,http://airleomechanical.com/,FL,Hialeah,(786) 439-4040,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: airleomechanical@gmail.com | Verification: SMTP Handshake Success (250 OK)",['airleomechanical@gmail.com']
info@highflowheatingacrepair.com,,,Owner/Manager,High Flow Heating & Cooling,Business,https://www.highflowheatingacrepair.com/hialeah-fl/,FL,Hialeah,(786) 982-0486,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: info@highflowheatingacrepair.com | Verification: SMTP Check Failed (Skipped): Connection unexpectedly closed",['info@highflowheatingacrepair.com']
titanairpros@titanairpros.com,,,Owner/Manager,Titan Air Pros,Business,http://www.titanairpros.com/,FL,Hialeah,(786) 823-4995,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: titanairpros@titanairpros.com, service@titanairpros.com | Verification: SMTP Handshake Success (250 OK)","['titanairpros@titanairpros.com', 'service@titanairpros.com']"
,,,Owner/Manager,Donny's Heating and Air,Business,http://www.donnyshvac.com/,FL,Tallahassee,(850) 942-4349,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
,,,Owner/Manager,Cool by Design AC Repair & Heating,Business,https://coolbydesignfl.com/furnace-repair-oakland-park-fl/?utm_source=google&utm_medium=organic&utm_campaign=gmb,FL,Fort Lauderdale,(954) 710-9252,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: ",[]
support@aircondmechanical.com,,,Owner/Manager,Aircond Mechanical Air Conditioning & Heating Corp,Business,https://www.aircondmechanical.com/,FL,Hialeah,(786) 561-8719,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: support@aircondmechanical.com | Verification: SMTP Handshake Success (250 OK)",['support@aircondmechanical.com']
,,,Owner/Manager,Trusted Hialeah HVAC Techs,Business,,FL,Hialeah,(786) 937-7015,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: ",[]
,,,Owner/Manager,CMC Air Solutions,Business,,FL,Hialeah,(786) 303-3025,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: ",[]
,,,Owner/Manager,Cool by Design AC Repair & Heating,Business,https://coolbydesignfl.com/furnace-repair-oakland-park-fl/?utm_source=google&utm_medium=organic&utm_campaign=gmb,FL,Fort Lauderdale,(954) 710-9252,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: ",[]
,,,Owner/Manager,E & B Heating and Air Conditioning,Business,https://eandbheatandair.com/,FL,Tallahassee,(850) 575-9119,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
service@advancedairsystem.com,,,Owner/Manager,Advanced Air Systems,Business,http://www.advancedairsystem.com/,FL,Fort Lauderdale,(954) 332-1418,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: service@advancedairsystem.com",['service@advancedairsystem.com']
info@palmaair.com,,,Owner/Manager,Palma Air Conditioning,Business,http://palmaair.com/,FL,Hialeah,(954) 559-8510,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: info@palmaair.com | Verification: SMTP Handshake Success (250 OK)",['info@palmaair.com']
servicesac@servicestechac.com,,,Owner/Manager,Serv Tech Air Conditioning Solutions,Business,https://www.servicestechac.com/,FL,Fort Lauderdale,(954) 271-0545,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: servicesac@servicestechac.com, info@servicestechac.com","['servicesac@servicestechac.com', 'info@servicestechac.com']"
your@email.com,,,Owner/Manager,Giddens Air Conditioning - Florida Only,Business,http://www.giddensac.com/,FL,Tallahassee,(850) 562-0300,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: your@email.com | Verification: MX Records Found",['your@email.com']
service@advancedairsystem.com,,,Owner/Manager,Advanced Air Systems,Business,http://www.advancedairsystem.com/,FL,Fort Lauderdale,(954) 332-1418,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: service@advancedairsystem.com",['service@advancedairsystem.com']
servicesac@servicestechac.com,,,Owner/Manager,Serv Tech Air Conditioning Solutions,Business,https://www.servicestechac.com/,FL,Fort Lauderdale,(954) 271-0545,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: servicesac@servicestechac.com, info@servicestechac.com","['servicesac@servicestechac.com', 'info@servicestechac.com']"
sales@lombardac.com,,,Owner/Manager,Lombard Air Conditioning LLC,Business,https://lombardacmiami.com/,FL,Hialeah,(786) 952-6589,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: sales@lombardac.com | Verification: SMTP Handshake Success (250 OK)",['sales@lombardac.com']
info@aircontrolheatingandcooling.com,,,Owner/Manager,"Air Control Heating & Cooling, Inc.",Business,https://aircontrolheatingandcooling.com/,FL,Tallahassee,(850) 562-1234,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: info@aircontrolheatingandcooling.com | Verification: MX Records Found",['info@aircontrolheatingandcooling.com']
info@keithlawson.com,,,Owner/Manager,Keith Lawson Services,Business,https://www.keithlawson.com/,FL,Tallahassee,(850) 562-2600,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: info@keithlawson.com | Verification: MX Records Found",['info@keithlawson.com']
info@replacemyair.com,,,Owner/Manager,"East Coast Air Conditioning & Refrigeration, Inc.",Business,https://www.replacemyair.com/,FL,Fort Lauderdale,(954) 909-5884,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: info@replacemyair.com, user@email.com","['info@replacemyair.com', 'user@email.com']"
sales@plausol.com,,,Owner/Manager,Plaudit Solutions Air Conditioning & Parts,Business,http://www.plausol.com/,FL,Hialeah,(305) 303-0024,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: sales@plausol.com | Verification: SMTP Handshake Success (250 OK)",['sales@plausol.com']
,,,Owner/Manager,Advanced Air Care Heating and Cooling,Business,https://www.airconditioningtallahassee.com/,FL,Tallahassee,(850) 688-9265,pending,"Scraped from Google Maps: HVAC companies in Tallahassee, FL. Emails: ",[]
,,,Owner/Manager,ESA AC Services,Business,https://esaacservices.com/,FL,Hialeah,(305) 300-9610,pending,"Scraped from Google Maps: HVAC companies in Hialeah, FL. Emails: ",[]
info@replacemyair.com,,,Owner/Manager,"East Coast Air Conditioning & Refrigeration, Inc.",Business,https://www.replacemyair.com/,FL,Fort Lauderdale,(954) 909-5884,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: info@replacemyair.com, user@email.com","['info@replacemyair.com', 'user@email.com']"
support@fortlauderdaleacservices.com,,,Owner/Manager,Fort Lauderdale AC Services,Business,https://www.fortlauderdaleacservices.com/,FL,Fort Lauderdale,(754) 296-7002,pending,"Scraped from Google Maps: HVAC companies in Fort Lauderdale, FL. Emails: support@fortlauderdaleacservices.com",['support@fortlauderdaleacservices.com']
